key,name,cap,document_date,url,header,cash_flow,dollar_sign,average volume,EMA traded dollar amount,points
ODA,ORCODA LIMITED,44296623,2023-04-19T09:40:53+1000,https://announcements.asx.com.au/asxpdf/20230419/pdf/45nstmnd0tdb7p.pdf,Quarterly Activities Report and Appendix 4C,4417000.0,$A,134356,24497.61117610834,4
APL,ASSOCIATE GLOBAL PARTNERS LIMITED,14526266,2023-04-28T09:12:11+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p3mxsrqr9285.pdf,Quarterly Activity Report and Appendix 4C,4416000.0,$A,68813,17707.03259173403,3
VEN,VINTAGE ENERGY LTD,40298711,2023-04-28T09:38:08+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p3ws7tj2z560.pdf,FY23 Q3 Quarterly Report & Appendix 5B,4415934.0,$A,1170036,68505.82547400783,6
MEU,MARMOTA LIMITED,37058020,2023-04-17T00:36:48+1000,https://announcements.asx.com.au/asxpdf/20230417/pdf/45nprwyrd7hddy.pdf,Quarterly Activities and Cashflow Report,4393000.0,$A,629222,21988.988171723824,4
A8G,AUSTRALASIAN METALS LIMITED,7296869,2023-04-27T09:12:00+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p1hvhj89cwlp.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,4384000.0,$A,25259,3556.976446287071,1
VMC,VENUS METALS CORPORATION LIMITED,34433450,2023-04-28T08:34:39+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p3b5yyntj0fv.pdf,Quarterly Activities and Cashflow Report,4376000.0,$A,99422,16754.513929293826,3
DGR,DGR GLOBAL LIMITED,41747739,2023-04-28T16:12:52+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p56p3tzy6zfb.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,4362000.0,$A,249799,17297.935733769056,3
AEE,AURA ENERGY LIMITED,116443387,2023-04-28T16:00:48+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p54x79vgxjjt.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,4357000.0,$A,579525,120459.26846977635,7
MPA,MAD PAWS HOLDINGS LIMITED,34814595,2023-04-27T07:42:49+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p110jhybnrpd.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,4356000.0,$A,159425,14597.191616645818,3
LDX,LUMOS DIAGNOSTICS HOLDINGS LIMITED,4022461,2023-04-28T09:37:27+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p3z1p9nhyr7s.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,4334000.0,US$,991584,16190.02034492643,3
TGH,TERRAGEN HOLDINGS LIMITED,6024297,2023-04-28T11:34:20+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p4b96c0ch70v.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,4268000.0,$A,77224,2330.399054480152,1
BPM,BPM MINERALS LIMITED,5277777,2023-04-26T15:37:37+1000,https://announcements.asx.com.au/asxpdf/20230426/pdf/45p0c4y4ybwjbs.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,4245000.0,$A,94565,7626.362843469665,2
EMT,EMETALS LIMITED,7225000,2023-04-28T08:44:02+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p3dbd5qjnpy9.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,4235000.0,$A,1544726,11876.267154505977,3
SGA,SARYTOGAN GRAPHITE LIMITED,38410665,2023-04-26T12:56:38+1000,https://announcements.asx.com.au/asxpdf/20230426/pdf/45p05z8s36gslx.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,4215000.0,$A,177166,48208.95068893875,5
ENR,ENCOUNTER RESOURCES LIMITED,102836703,2023-04-27T21:39:41+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p2v82mt4626l.pdf,Quarterly Activities Report and Appendix 5B,4192000.0,$A,1717863,488764.4960713633,10
FML,FOCUS MINERALS LTD,53013349,2023-04-28T14:28:14+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p4v5477syykv.pdf,March 2023 Quarterly Cashflow Report,4189000.0,$A,54735,6163.59376098618,2
CG1,CARBONXT GROUP LIMITED,22574508,2023-04-28T16:17:19+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p57lpr5vr524.pdf,Appendix 4C,4180000.0,$A,310322,21668.28001725505,4
MRD,MOUNT RIDLEY MINES LIMITED,19462207,2023-04-28T01:06:00+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p31h9rn994c8.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,4179000.0,$A,1993136,6488.662687949709,2
BUS,BUBALUS RESOURCES LIMITED,5049263,2023-04-27T15:51:25+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p2ctqvg808t4.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,4178000.0,$A,47331,7036.2830799637495,2
CAZ,CAZALY RESOURCES LIMITED,14872872,2023-04-24T14:55:50+1000,https://announcements.asx.com.au/asxpdf/20230424/pdf/45nyd6rzjdff90.pdf,Quarterly Activities and Cash Flow Report,4176000.0,$A,1411294,45769.48180072109,5
AUQ,ALARA RESOURCES LIMITED,20106451,2023-04-28T19:42:17+1000,https://announcements.asx.com.au/asxpdf/20230501/pdf/05p6plbwvjbyw4.pdf,Quarterly Activities and Cashflow Report,4170000.0,$A,216829,5799.660326554087,2
ASO,ASTON MINERALS LIMITED,90293206,2023-04-28T17:46:57+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p5nzvm9b69x7.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,4115000.0,$A,822138,74018.2069267302,6
UVA,UVRE LIMITED,4703500,2023-04-27T15:40:58+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p2cck5ls6cs1.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,4111000.0,$A,114009,14274.298459794107,3
GCM,GREEN CRITICAL MINERALS LIMITED,14797179,2023-04-26T09:27:02+1000,https://announcements.asx.com.au/asxpdf/20230426/pdf/45nzsfscz6lvtr.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,4072000.0,$A,1470581,28717.415726695403,5
CBR,CARBON REVOLUTION LIMITED,31787253,2023-04-28T18:54:26+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p5v1j12nwh4h.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,4061000.0,$A,667791,75779.83357387542,6
KNI,KUNIKO LIMITED,19834780,2023-04-28T07:57:12+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p331m15bpgb1.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,4049000.0,$A,109126,48371.715364971926,5
PUR,PURSUIT MINERALS LTD,41707543,2023-04-27T17:53:01+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p2ks0n8xgrmt.pdf,March 23 Quarterly Activities and Cash Flow Report,4035000.0,$A,5389316,83872.7406120067,6
GSR,GREENSTONE RESOURCES LIMITED,19504998,2023-04-27T23:27:18+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p2y7nyydqd39.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,4034000.0,$A,1096138,21027.266638442918,4
HMG,HAMELIN GOLD LIMITED,13275000,2023-04-25T21:42:22+1000,https://announcements.asx.com.au/asxpdf/20230426/pdf/45nzbcbl3nw31x.pdf,Quarterly Activities Report and Appendix 5B,4005000.0,$A,131249,17989.26542607796,3
TEE,TOP END ENERGY LIMITED,13228750,2023-04-28T11:15:27+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p48b33f2r6bj.pdf,Appendix 5B,3999000.0,$A,53203,14432.71493774612,3
SQX,SQX RESOURCES LIMITED,3750000,2023-04-27T07:57:28+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p12wvj4bslcp.pdf,Quarterly Activities and Cashflow Reports,3984000.0,$A,148092,24699.14515963973,4
KFM,KINGFISHER MINING LTD,13160175,2023-04-23T22:24:39+1000,https://announcements.asx.com.au/asxpdf/20230424/pdf/45nxnwntlfjxkp.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,3939000.0,$A,250921,88204.14892775746,6
SVY,STAVELY MINERALS LIMITED,37521477,2023-04-24T11:01:00+1000,https://announcements.asx.com.au/asxpdf/20230424/pdf/45ny4srcf1cgfw.pdf,Quarterly Cashflow Report - March 2023,3936000.0,$A,627827,80485.69951556803,6
FME,FUTURE METALS NL,16114957,2023-04-27T23:09:13+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p2y9pct9cy8z.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,3892000.0,$A,660997,23952.16653516623,4
OCN,OCEANA LITHIUM LIMITED,22440000,2023-04-28T17:26:58+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p5m0z6qk9613.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,3889000.0,$A,96445,28835.585550611773,5
OCT,OCTAVA MINERALS LIMITED,5306753,2023-04-26T12:05:38+1000,https://announcements.asx.com.au/asxpdf/20230426/pdf/45p03pspwym731.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,3870000.0,$A,133283,12808.32086012219,3
TRT,TODD RIVER RESOURCES LIMITED,9121665,2023-04-27T09:33:07+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p1p6dwj0vlrv.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,3866000.0,$A,772334,7186.709567048292,2
TDO,3D OIL LIMITED,14064799,2023-04-17T09:28:28+1000,https://announcements.asx.com.au/asxpdf/20230417/pdf/45nq373qlx344z.pdf,March 2023 Quarterly Activities Report and Appendix 5B,3822000.0,$A,140424,7720.66801652175,2
TD1,TALI DIGITAL LIMITED,4942733,2023-04-27T14:43:06+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p27hv46xw1kp.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,3808000.0,$A,1848086,2752.5416798792494,1
KP2,KORE POTASH PLC,47907120,2023-04-26T15:59:07+1000,https://announcements.asx.com.au/asxpdf/20230426/pdf/45p0czf64rzgrr.pdf,Quarterly Activities and Cashflow Report,3808000.0,$US,298319,6029.736414346242,2
MGA,METALSGROVE MINING LTD,6588750,2023-04-27T08:03:53+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p1401848vhcl.pdf,Quarterly Cashflow Report,3794000.0,$A,114125,14404.72421528796,3
HTM,HIGH-TECH METALS LTD,6239602,2023-04-27T18:22:46+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p2ln5wz84ryl.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,3793000.0,$A,53319,8649.024553450063,2
CTN,CATALINA RESOURCES LTD,3715461,2023-04-23T20:21:29+1000,https://announcements.asx.com.au/asxpdf/20230424/pdf/45nxmlfnjt5k8q.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,3785000.0,$A,1309115,4055.6315863629325,2
MPG,MANY PEAKS GOLD LIMITED,11577380,2023-04-16T19:18:30+1000,https://announcements.asx.com.au/asxpdf/20230417/pdf/45npqnrx7pcw6r.pdf,Quarterly Activities Report & Appendix 5B,3758000.0,$A,50994,44581.154179913305,5
GBZ,GBM RESOURCES LIMITED,11087297,2023-04-27T21:45:28+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p2vg45h9bxmq.pdf,Quarterly Activities Report and Appendix 5B,3751000.0,$A,1199234,22921.044127715468,4
RON,RONIN RESOURCES LTD,6008752,2023-04-28T11:22:57+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p49bg19q0p6h.pdf,RON March 2023 Quarterly Activities Report & Appendix 5B,3750000.0,$A,45137,10328.213799112205,2
PIL,PEPPERMINT INNOVATION LIMITED,16302855,2023-04-27T21:49:51+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p3t1rld748c0.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,3741000.0,$A,2129784,17863.077115869783,3
JAL,JAMESON RESOURCES LIMITED,27405777,2023-04-28T12:05:41+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p4dyv9mxldfg.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,3722000.0,$A,90681,6769.938830462182,2
USL,UNICO SILVER LIMITED,34045933,2023-04-27T08:54:25+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p1d9mlpd78g1.pdf,March 2023 Quarterly Activities & Cashflow Reports,3721000.0,$A,467868,77423.66587936114,6
ROG,RED SKY ENERGY LIMITED.,21208909,2023-04-28T09:42:01+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p3zmsyr8hlw0.pdf,Quarterly Activities and Cashflow Report,3720000.0,$A,1661994,4423.052219444296,2
SLB,STELAR METALS LIMITED,11855750,2023-04-28T09:38:48+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p3wd5m5bcq3b.pdf,March 23 Quarterly Activities Report and Appendix 5B,3664000.0,$A,70136,16305.36976861862,3
1AG,ALTERRA LIMITED,7662078,2023-04-25T20:05:51+1000,https://announcements.asx.com.au/asxpdf/20230426/pdf/45nz7tvqh4fqb8.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,3634000.0,$A,309153,4356.43073039013,2
OSM,OSMOND RESOURCES LIMITED,9417668,2023-04-28T16:42:27+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p5c9s5q3yzzk.pdf,Quarterly Activities and Cashflow Report,3627000.0,$A,75433,13955.73788373938,3
CUF,CUFE LTD,10627236,2023-04-27T22:25:33+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p2wmbz5pbpwz.pdf,Quarterly Activities and Cashflow Report,3627000.0,$A,1352517,13509.915905163547,3
NSX,NSX LIMITED,18045748,2023-04-28T14:20:35+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p536jtsmyfm0.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,3598000.0,$A,54682,2739.765437930152,1
SAU,SOUTHERN GOLD LIMITED,6606276,2023-04-21T09:46:59+1000,https://announcements.asx.com.au/asxpdf/20230421/pdf/45nw5t78n229t9.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,3585000.0,$A,2346552,35320.42795098046,5
BGT,BIO-GENE TECHNOLOGY LTD,15578932,2023-04-27T08:59:26+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p1f4vt255v6c.pdf,Appendix 4C - 31 March 2023,3579000.0,$A,123751,15209.34730119887,3
BUX,BUXTON RESOURCES LIMITED,30830142,2023-04-28T09:26:04+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p3r5dss9zj2q.pdf,Quarterly Activities & Appendix 5B Cash Flow Report,3575000.0,$A,166378,29186.060763751135,5
BCC,BEAM COMMUNICATIONS HOLDINGS LIMITED,15123836,2023-04-28T13:11:53+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p4lpng7x7qnh.pdf,Activities Report and Appendix 4C,3556000.0,$A,91390,15561.820007722603,3
LSA,LACHLAN STAR LIMITED,9233089,2023-04-28T18:02:58+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p5qfcdyz66zn.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,3550000.0,$A,1293610,8615.590221267707,2
CDT,CASTLE MINERALS LIMITED,14618409,2023-04-27T23:30:32+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p2z0trcsdbdh.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,3545000.0,$A,1070738,18244.287040974647,4
TOU,TLOU ENERGY LIMITED,30947910,2023-04-28T08:06:47+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p33wrcfqzhfs.pdf,Quarterly Appendix 5B Cash Flow Report,3540000.0,$A,77734,2541.7323429382127,1
ZNC,ZENITH MINERALS LIMITED,36999993,2023-04-27T01:04:08+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p0zg7hmdmtmm.pdf,Quarterly Activities Report and Appendix 5B,3536000.0,$A,390790,70025.2171157632,6
DLM,DOMINION MINERALS LIMITED,7001366,2023-04-28T11:52:14+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p4cqzk7fvwlc.pdf,Quarterly activities report and quarterly cashflow report,3529000.0,$A,89176,2799.2375751802683,1
ODM,ODIN METALS LIMITED,10487710,2023-04-28T09:10:29+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p3mjqrfwt48l.pdf,ODM Quarterly Activities Report & Appendix 5B,3525000.0,$A,595238,11926.572077954239,3
WIA,WIA GOLD LIMITED,20031125,2023-04-21T18:43:37+1000,https://announcements.asx.com.au/asxpdf/20230421/pdf/45nwsz6skcq2j6.pdf,March Quarterly Activities Report and Appendix 5B,3502000.0,$A,1514240,39535.89498339197,5
NKL,NICKELX LIMITED,5618293,2023-04-28T10:53:47+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p468yhksdx76.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,3501000.0,$A,235584,11471.155136629717,3
PNX,PNX METALS LIMITED,16141874,2023-04-28T08:57:49+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p3j12mx01ccd.pdf,Quarterly Appendix 5B Cashflow Report,3494000.0,$A,2346038,7794.0232046795,2
CBH,COOLABAH METALS LIMITED,5539500,2023-04-28T13:26:33+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p4n50kdg3shl.pdf,Quarterly Activities Report and Appendix 5B,3476000.0,$A,228429,20274.76563076354,4
CZN,CORAZON MINING LIMITED,11596281,2023-04-26T14:41:18+1000,https://announcements.asx.com.au/asxpdf/20230426/pdf/45p09jpzthxdzx.pdf,Quarterly Appendix 5B Cash Flow Report,3474000.0,$A,465257,10403.947485034874,2
XTC,XANTIPPE RESOURCES LIMITED,22960199,2023-04-28T12:19:04+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p4gd36bw9ntm.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,3447000.0,$A,29974276,93169.76146271596,6
GTR,GTI ENERGY LTD,14608156,2023-04-28T09:31:36+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p3snpd35f8jy.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,3442000.0,$A,2755566,16822.64255816397,3
C1X,COSMOS EXPLORATION LIMITED,21790000,2023-04-27T14:56:52+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p27qzwp6t05r.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,3442000.0,$A,550920,238311.79563016773,8
FRE,FIREBRICK PHARMA LIMITED,27153944,2023-04-20T08:02:55+1000,https://announcements.asx.com.au/asxpdf/20230420/pdf/45ntrmsqdywm2l.pdf,March 2023 Quarterly Activity Report & Appendix 4C,3440000.0,$A,47308,8044.831220165846,2
R8R,REGENER8 RESOURCES NL,8224175,2023-04-26T23:43:01+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p0xtxzgnr376.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,3430000.0,$A,97928,13088.809844793625,3
ASQ,AUSTRALIAN SILICA QUARTZ GROUP LTD,12111396,2023-04-28T10:33:15+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p44tptw8rcw4.pdf,March 2023 Quarterly Activities and Cashflow Report,3424000.0,$A,107326,4796.208802634085,2
ADX,ADX ENERGY LTD,25271497,2023-04-28T13:29:07+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p4mwh4p5k92j.pdf,Quarterly Cashflow Report - March 2023,3413000.0,$A,4585103,33001.62128897124,5
CZR,CZR RESOURCES LTD,38896217,2023-04-12T09:19:31+1000,https://announcements.asx.com.au/asxpdf/20230412/pdf/45nksk8xw5xz90.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,3408000.0,$A,53282,7281.071787990142,2
NFL,NORFOLK METALS LIMITED,4620000,2023-04-28T14:52:45+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p4x8rd77n526.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,3407000.0,$A,63078,10140.187227248362,2
HRZ,HORIZON MINERALS LIMITED,29970298,2023-04-25T23:12:52+1000,https://announcements.asx.com.au/asxpdf/20230426/pdf/45nz8dyqd4wgg7.pdf,Quarterly Cash Flow Report 31 March 2023,3400000.0,$A,522471,22104.29558163445,4
GUL,GULLEWA LIMITED,11159067,2023-04-28T13:49:50+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p4qh5qxzvr7v.pdf,Quarterly Appendix 5B Cash Flow Report,3396000.0,$A,116961,5739.885374652552,2
ALB,ALBION RESOURCES LIMITED,4568667,2023-04-27T11:35:42+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p2036chbr3w3.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,3380000.0,$A,64552,5460.163753826897,2
BXN,BIOXYNE LIMITED,43737844,2023-04-24T14:16:21+1000,https://announcements.asx.com.au/asxpdf/20230424/pdf/45nyc7w5rrfq8c.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,3375000.0,$A,169443,4590.7526358862815,2
ANX,ANAX METALS LIMITED,26610664,2023-04-18T09:21:13+1000,https://announcements.asx.com.au/asxpdf/20230418/pdf/45nrdwx5bjccz0.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,3348000.0,$A,141011,14688.246866893238,3
RLF,RLF AGTECH LTD,29589324,2023-04-28T12:14:16+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p4fl3gyzf04c.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,3336000.0,$A,79464,13477.9107174034,3
BOD,BOD SCIENCE LIMITED,7656075,2023-04-28T09:10:43+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p3m8pgxmrchm.pdf,Quarterly Activities Report and Appendix 4C,3334000.0,$A,171364,8965.45534727168,2
CCZ,CASTILLO COPPER LIMITED,11695548,2023-04-25T18:35:25+1000,https://announcements.asx.com.au/asxpdf/20230426/pdf/45nz7crvwb7yzc.pdf,Quarterly Cashflow Report - March 2023,3332000.0,$A,1375592,12651.634732731227,3
M3M,M3 MINING LIMITED,7209562,2023-04-27T23:29:52+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p2ytslrw0hm3.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,3309000.0,$A,589767,102992.67316035584,7
MMC,MITRE MINING CORPORATION LIMITED,12244527,2023-04-28T11:56:29+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p4d2bhp647gn.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,3303000.0,$A,41814,10429.945697549108,2
VRX,VRX SILICA LIMITED,70050379,2023-04-27T23:45:52+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p3041q7td6vh.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,3303000.0,$A,545582,90594.45225077588,6
OMX,ORANGE MINERALS NL,3476487,2023-04-27T00:20:38+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p0yt3s0dcd5d.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,3299000.0,$A,64540,3175.2129085695606,1
TEM,TEMPEST MINERALS LIMITED,7095503,2023-04-27T18:53:47+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p2mxm85949nf.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,3294000.0,$A,953729,12421.18870113899,3
IMI,INFINITY MINING LIMITED,16825799,2023-04-26T08:54:46+1000,https://announcements.asx.com.au/asxpdf/20230426/pdf/45nzmw1rk205xt.pdf,Appendix 5B Quarter Ended 31 March 2023,3277000.0,$A,72398,7250.599806259353,2
3DP,POINTERRA LIMITED,67102814,2023-04-28T00:25:23+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p30l50gbtk2z.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,3272000.0,$A,400111,40664.77376111084,5
EM2,EAGLE MOUNTAIN MINING LIMITED,33546355,2023-04-21T10:52:04+1000,https://announcements.asx.com.au/asxpdf/20230421/pdf/45nw8rm5lz0nxj.pdf,March Quarterly Report and Appendix 5b,3266000.0,$A,325865,28518.83925314248,5
ALA,AROVELLA THERAPEUTICS LIMITED,38245891,2023-04-24T09:53:53+1000,https://announcements.asx.com.au/asxpdf/20230424/pdf/45nxzt239n48jp.pdf,Quarterly Appendix 4C and Activities Report,3250000.0,$A,1876143,96215.81104735163,7
AUA,AUDEARA LIMITED,6018600,2023-04-21T11:41:58+1000,https://announcements.asx.com.au/asxpdf/20230421/pdf/45nwbl6v5l0tgs.pdf,March 2023 Quarterly Activities Report and Appendix 4C,3247000.0,$A,114941,4688.86872073295,2
