key,name,cap,document_date,url,header,cash_flow,dollar_sign,debt_flow
IIQ,INOVIQ LTD,77295710,2023-07-28,https://announcements.asx.com.au/asxpdf/20230728/pdf/05s1yqqskkbpsm.pdf,Appendix 4C and Quarterly Activities Report - June 2023,7813000.0,$A,0.0
AMN,AGRIMIN LIMITED,77855171,2023-07-27,https://announcements.asx.com.au/asxpdf/20230727/pdf/05s0bq1s8tckjk.pdf,Appendix 5B Cash Flow Report,2231000.0,$A,0.0
CRR,CRITICAL RESOURCES LIMITED,79300174,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s3sy3wmbf76n.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,1998000.0,$A,0.0
FMS,FLINDERS MINES LIMITED,79358831,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s43hzwc13jz1.pdf,Quarterly Cashflow Report,6087000.0,$A,0.0
EXR,ELIXIR ENERGY LIMITED,81069846,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s3wtyczhms53.pdf,Quarterly Activities Report and Appendix 5B,9555000.0,$A,0.0
CSS,CLEAN SEAS SEAFOOD LIMITED,82744756,2022-10-24,https://announcements.asx.com.au/asxpdf/20221024/pdf/45gnglb0gx8gxm.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,12161000.0,$A,5144000.0
NHE,NOBLE HELIUM LIMITED,83671520,2023-07-28,https://announcements.asx.com.au/asxpdf/20230728/pdf/05s2hflq3992xd.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,4044000.0,$A,0.0
GSS,GENETIC SIGNATURES LIMITED,84609538,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s4bysd82c1d4.pdf,Quarterly update and Appendix 4C,16349000.0,$A,check
TTM,TITAN MINERALS LIMITED,84676391,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s5kts4p82c04.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,131000.0,$US,2221000.0
IXR,IONIC RARE EARTHS LIMITED,84841256,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s4ms9wnnfbnh.pdf,June Quarterly Activities and Cash Flow Reports,11117000.0,$A,0.0
HAV,HAVILAH RESOURCES LIMITED,85492587,2023-05-26,https://announcements.asx.com.au/asxpdf/20230526/pdf/05q2r3v4pmvp77.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,3133200.0,A$,279410.0
ART,AIRTASKER LIMITED,85592013,2023-07-28,https://announcements.asx.com.au/asxpdf/20230728/pdf/05s20fbbw8sf17.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,16554000.0,A$,0.0
DRX,DIATREME RESOURCES LIMITED,85784460,2023-07-27,https://announcements.asx.com.au/asxpdf/20230727/pdf/05s0wcx4vhh9pt.pdf,Appendix 5B Cash Flow Report,12827000.0,$A,1500000.0
GEN,GENMIN LIMITED,85791314,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s612jrz8lnl3.pdf,Quarterly Cashflow Report,1135000.0,$US,0.0
EL8,ELEVATE URANIUM LTD,86137883,2023-07-30,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s3pl30kz0kwl.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,10059000.0,$A,check
IMR,IMRICOR MEDICAL SYSTEMS INC.,86263568,2023-07-27,https://announcements.asx.com.au/asxpdf/20230727/pdf/05s0p6jh8fcn5x.pdf,Imricor Q2 FY23 Quarterley Activities Report and Appendix 4C,1509000.0,$USD,check
TGM,THETA GOLD MINES LIMITED,87509376,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s4kt3xm0sxgm.pdf,Quarterly Activities and Cashflow Report 30 June 2023,1886000.0,$US,9326000.0
RVT,RICHMOND VANADIUM TECHNOLOGY LIMITED,87624166,2023-07-18,https://announcements.asx.com.au/asxpdf/20230718/pdf/05rqrjhsc7g38h.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,18772000.0,$A,0.0
POS,POSEIDON NICKEL LIMITED,88504803,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s5ynf64mgq46.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,5701000.0,$A,0.0
CCR,CREDIT CLEAR LIMITED,88696587,2023-07-28,https://announcements.asx.com.au/asxpdf/20230728/pdf/05s1qns891p2cz.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,12002000.0,$A,check
KGL,KGL RESOURCES LIMITED,90766698,2023-07-27,https://announcements.asx.com.au/asxpdf/20230727/pdf/05s0pblsfdfmx8.pdf,30 June 2023 Quarterly Activities and Cashflow Report,22514000.0,$A,0.0
VRX,VRX SILICA LIMITED,92466500,2023-07-30,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s3rj5n7395w6.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,1582000.0,$A,0.0
BEZ,BESRA GOLD INC.,92656894,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s5crt52h7pw1.pdf,Appendix5B Quarterly Cash Flow Report,1023000.0,$A,0.0
CAE,CANNINDAH RESOURCES LIMITED,92726692,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s5t1fjjhhs78.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,659000.0,$A,0.0
NAM,NAMOI COTTON LIMITED,93028736,2023-06-29,https://announcements.asx.com.au/asxpdf/20230629/pdf/05r30rs3yt15pv.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,3377000.0,$A,52580000.0
ADN,ANDROMEDA METALS LIMITED,93308128,2023-07-27,https://announcements.asx.com.au/asxpdf/20230727/pdf/05s12dsxbcql2p.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,check,,check
AW1,AMERICAN WEST METALS LIMITED,93725518,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s5rwslzmvj9n.pdf,Quarterly Activities and Cashflow Report,3517000.0,$A,check
KED,KEYPATH EDUCATION INTERNATIONAL INC.,94147296,2023-07-27,https://announcements.asx.com.au/asxpdf/20230727/pdf/05s053ryh0zq61.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,46840000.0,$US,0.0
MNB,MINBOS RESOURCES LIMITED,94948410,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s4vpbfjnh4sc.pdf,Quarterly Cashflow Report,12139000.0,$A,0.0
RHY,RHYTHM BIOSCIENCES LIMITED,95609776,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s4qstwq8scfj.pdf,Appendix 4C and Market Update,4127000.0,$A,check
DTZ,DOTZ NANO LIMITED,96088524,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s57ycs7y19y0.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,1149000.0,$US,check
AUC,AUSGOLD LIMITED,96437931,2023-07-28,https://announcements.asx.com.au/asxpdf/20230728/pdf/05s1y27tddftck.pdf,June 2023 Quarterly Report and Appendix5B,9412000.0,$A,0.0
TNC,TRUE NORTH COPPER LIMITED,96945945,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s5ctw238nt5n.pdf,TNC Appendix 5B Quarterly Cash Flow Report,3492000.0,$A,0.0
TPD,TALON ENERGY LTD,97254423,2023-07-28,https://announcements.asx.com.au/asxpdf/20230728/pdf/05s2cxy322jhvp.pdf,Quarterly Activities/Appendix 5B Cash Flow Reports,9154000.0,$A,0.0
BC8,BLACK CAT SYNDICATE LIMITED,97409905,2023-07-30,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s3sf4cw44884.pdf,Quarterly Activities Report and Appendix 5B,4656000.0,$A,734000.0
LMG,LATROBE MAGNESIUM LIMITED,98354675,2023-07-25,https://announcements.asx.com.au/asxpdf/20230725/pdf/05rxq0rt1xlw3f.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,6892000.0,$A,20000000.0
LPD,LEPIDICO LTD,99297974,2023-07-26,https://announcements.asx.com.au/asxpdf/20230726/pdf/05ryxxrn86czw2.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,10832000.0,$A,check
MMI,METRO MINING LIMITED,100400988,2023-07-25,https://announcements.asx.com.au/asxpdf/20230725/pdf/05ry22k30970f0.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,20187000.0,$A,check
HZR,HAZER GROUP LIMITED,100561808,2023-07-10,https://announcements.asx.com.au/asxpdf/20230710/pdf/05rgzd5ykkwrtw.pdf,Appendix 4C - quarterly,check,,check
CVV,CARAVEL MINERALS LIMITED,100628718,2023-07-26,https://announcements.asx.com.au/asxpdf/20230727/pdf/05s03mv2mqzjzv.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,6054000.0,$A,0.0
FLC,FLUENCE CORPORATION LIMITED,100835875,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s3xt4w706q72.pdf,Appendix 4C - Quarterly,18129000.0,US$,30771000.0
PIQ,PROTEOMICS INTERNATIONAL LABORATORIES LTD,102316589,2023-07-24,https://announcements.asx.com.au/asxpdf/20230724/pdf/05rww0k8rbfn1j.pdf,June 2023 Quarterly Activities Report and Appendix 4C,check,,check
BYE,BYRON ENERGY LIMITED,102732535,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s5h2d651mgy7.pdf,Quarterly Activities and Cashflow Report,4224000.0,US$,2000000.0
MLG,MLG OZ LIMITED,102755914,2023-07-04,https://announcements.asx.com.au/asxpdf/20230705/pdf/05r9x7f8fbkmgx.pdf,BGL:Early cash flow via toll treating agreement with Genesis,check,,check
CAI,CALIDUS RESOURCES LIMITED,103339576,2023-07-27,https://announcements.asx.com.au/asxpdf/20230727/pdf/05s05kqz5gn7m6.pdf,Quarterly Activities Report and Quarterly Cashflow Report,21622000.0,$A,81000000.0
CEL,CHALLENGER GOLD LIMITED,103692280,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s57n2w3tdhbc.pdf,Quarterly Cashflow Report,12012000.0,$A,0.0
EMV,EMVISION MEDICAL DEVICES LTD,104406391,2023-07-28,https://announcements.asx.com.au/asxpdf/20230728/pdf/05s1tz10l7v8l7.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,9929000.0,$A,0.0
3DP,POINTERRA LIMITED,105059962,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s53nr87mh6d3.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,1491000.0,$A,0.0
SRL,SUNRISE ENERGY METALS LIMITED,105115035,2023-07-25,https://announcements.asx.com.au/asxpdf/20230725/pdf/05rxypz6fv2g6w.pdf,June 2023 Quarterly Activities and Cash Flow,16827000.0,$A,0.0
JRL,JINDALEE RESOURCES LIMITED,105290403,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s5xpv1gy1lxk.pdf,Quarterly Cashflow Report - June 2023,2304000.0,$A,0.0
ATC,ALTECH BATTERIES LTD,105812857,2023-07-27,https://announcements.asx.com.au/asxpdf/20230728/pdf/05s1gmh1v2vvtb.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,3571000.0,$A,0.0
IMA,IMAGE RESOURCES NL,106166151,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s49s7tm4r6q0.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,62477000.0,$A,140000.0
E25,ELEMENT 25 LIMITED,106589864,2023-07-31,https://announcements.asx.com.au/asxpdf/20230801/pdf/05s67xzvgqfns9.pdf,Quarterly Appendix 5B Cash Flow Report,26927000.0,$A,0.0
GAL,GALILEO MINING LTD,106717461,2023-07-18,https://announcements.asx.com.au/asxpdf/20230718/pdf/05rql016gftnfn.pdf,Quarterly Cash Flow Report June 2023,14457000.0,$A,0.0
RCE,RECCE PHARMACEUTICALS LTD,106952586,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s5xv56nt12p6.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,check,,check
ORN,ORION MINERALS LTD,107293923,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s4dzljcjz47p.pdf,Quarterly Cashflow Report,7564000.0,$A,2785000.0
SMN,STRUCTURAL MONITORING SYSTEMS PLC,107343701,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s57l2xzgrl06.pdf,Appendix 4C and Quarterly Update - June 2023,961000.0,$A,9005000.0
SMI,SANTANA MINERALS LIMITED,107781631,2023-07-28,https://announcements.asx.com.au/asxpdf/20230728/pdf/05s2761kmh2qh3.pdf,Quarterly Activities and Cashflow Reports,17213000.0,$A,0.0
LME,LIMEADE INC.,108286858,2023-06-09,https://announcements.asx.com.au/asxpdf/20230609/pdf/05qhsb60ztjsb7.pdf,WebMD to Acquire Limeade for A$0.425 per Share/CDI in cash,check,,check
BKT,BLACK ROCK MINING LIMITED,108722014,2023-07-19,https://announcements.asx.com.au/asxpdf/20230719/pdf/05rrqrvxxyd2vr.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,11694000.0,$A,0.0
FHE,FRONTIER ENERGY LIMITED,109134127,2023-07-30,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s3pq3b06l57j.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,8811000.0,$A,0.0
LEG,LEGEND MINING LIMITED,110256133,2023-07-17,https://announcements.asx.com.au/asxpdf/20230718/pdf/05rqgcvc82ptw3.pdf,June 2023 Quarterly Cashflow Report,15536000.0,$A,0.0
TVN,TIVAN LIMITED,110516988,2023-07-24,https://announcements.asx.com.au/asxpdf/20230725/pdf/05rxp3qwrp2656.pdf,TVN Tivan Appendix 5B Cash Flow Report,1298000.0,$A,check
EQR,EQ RESOURCES LIMITED,110586520,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s4r8pxpggwh2.pdf,Quarterly Activities and Cash Flow Report June 2023,5336000.0,$A,5500000.0
VHM,VHM LIMITED,112721556,2023-07-27,https://announcements.asx.com.au/asxpdf/20230727/pdf/05s040tmtwcqyf.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,20649000.0,$A,0.0
LRK,LARK DISTILLING CO. LTD,113145066,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s48xtvhx6hfx.pdf,June 2023 Quarterly Update and Appendix 4C,7160000.0,$A,0.0
EUR,EUROPEAN LITHIUM LIMITED,114327612,2023-07-30,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s3qy64s97ps8.pdf,Quarterly Activities Report and Appendix 5B,13145000.0,$A,0.0
MDX,MINDAX LIMITED,114551292,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s5r0qjqxsr86.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,4628000.0,$A,0.0
RTR,RUMBLE RESOURCES LIMITED,114614885,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s5669gzvjc5r.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,4179000.0,$A,0.0
NXS,NEXT SCIENCE LIMITED,114912722,2023-07-27,https://announcements.asx.com.au/asxpdf/20230727/pdf/05s068rp16yzjk.pdf,Appendix 4C - 30 June 2023,3483000.0,$USD,0.0
ARL,ARDEA RESOURCES LIMITED,115169497,2023-07-27,https://announcements.asx.com.au/asxpdf/20230727/pdf/05s04dt912fych.pdf,June 2023 Quarterly Activities and Cashflow Report,10648000.0,$A,0.0
LCY,LEGACY IRON ORE LIMITED,115322872,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s554j6ctr204.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,check,,check
AGE,ALLIGATOR ENERGY LIMITED,115707163,2023-07-30,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s3q54d67gmy0.pdf,Quarterly Activities Report and 5B Cashflow - June 2023,18480000.0,$A,0.0
EEG,EMPIRE ENERGY GROUP LIMITED,115968172,2023-07-18,https://announcements.asx.com.au/asxpdf/20230718/pdf/05rqnsx535n65l.pdf,Quarterly Appendix 5B Cash Flow Report,23329677.0,$A,15079200.0
DEV,DEVEX RESOURCES LIMITED,116795251,2023-07-28,https://announcements.asx.com.au/asxpdf/20230728/pdf/05s2mt5mr60s0q.pdf,Quarterly Activities and Cashflow Report - June 2023,12674000.0,$A,0.0
G6M,GROUP 6 METALS LIMITED,120325174,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s5f3xbdl5vs7.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,9032000.0,$A,52164000.0
BET,BETMAKERS TECHNOLOGY GROUP LTD,122660408,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s4cc0cmjwtt0.pdf,Appendix 4C,41041000.0,$A,0.0
WC8,WILDCAT RESOURCES LIMITED,123130746,2023-07-30,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s3q9494l94g7.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,8820000.0,$A,check
MNS,MAGNIS ENERGY TECHNOLOGIES LTD,123847306,2023-07-28,https://announcements.asx.com.au/asxpdf/20230728/pdf/05s2362h2lx7bt.pdf,4th Quarter Activities and Appendix 5B,22246000.0,$A,150631000.0
AND,ANSARADA GROUP LIMITED,124176440,2023-07-26,https://announcements.asx.com.au/asxpdf/20230726/pdf/05rz34sy305hb3.pdf,Quarterly Activities & Appendix 4C Cash Flow Report,20182000.0,$A,0.0
PEK,PEAK RARE EARTHS LIMITED,124307464,2023-07-30,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s3sh4sq6ld5d.pdf,Quarterly Activities Report and Appendix 5B - June 2023 Qtr,25852000.0,$A,64000.0
MDR,MEDADVISOR LIMITED,125572821,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s458xp2td430.pdf,4C Q4 FY23 Medadvisor Quarterly Update - 31 July 2023,check,,check
MAP,MICROBA LIFE SCIENCES LIMITED,129051177,2023-07-27,https://announcements.asx.com.au/asxpdf/20230727/pdf/05s0cz2q62p618.pdf,Q4 FY23 Quarterly Activities Report & Appendix 4C,32044000.0,$A,check
CKA,COKAL LIMITED,129473878,2023-07-28,https://announcements.asx.com.au/asxpdf/20230728/pdf/05s20kk1stnlws.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,1342000.0,US$,19950000.0
RXM,REX MINERALS LIMITED,130413269,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s5h6d38rd3ng.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,6568000.0,$A,0.0
ESS,ESSENTIAL METALS LIMITED,131741384,2023-07-23,https://announcements.asx.com.au/asxpdf/20230724/pdf/05rwjh6zwhrc3w.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,7966000.0,$A,0.0
HGO,HILLGROVE RESOURCES LIMITED,131926000,2023-07-17,https://announcements.asx.com.au/asxpdf/20230717/pdf/05rpcgs5d24n54.pdf,Quarterly Report and Appendix 5B for 30 June 2023,35039000.0,$A,0.0
MCA,MURRAY COD AUSTRALIA LIMITED,134006843,2023-07-28,https://announcements.asx.com.au/asxpdf/20230728/pdf/05s1vrkbyn9nf7.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,11033000.0,$A,2605000.0
MI6,MINERALS 260 LIMITED,136890000,2023-07-17,https://announcements.asx.com.au/asxpdf/20230718/pdf/05rqgwwk39n47m.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,17076000.0,$A,0.0
COB,COBALT BLUE HOLDINGS LIMITED,136921286,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s5144ksh1jt9.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,15616000.0,$A,0.0
KIL,KILAND LTD,137651495,2023-07-27,https://announcements.asx.com.au/asxpdf/20230727/pdf/05s0fzfxyw0h17.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,38249000.0,$A,8835000.0
CCV,CASH CONVERTERS INTERNATIONAL,138059903,2023-07-06,https://announcements.asx.com.au/asxpdf/20230707/pdf/05rdr0ywfk59yl.pdf,Settlement of UK Franchise Group - Capital Cash,check,,check
PEN,PENINSULA ENERGY LIMITED,138275500,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s46b5n5bqs1s.pdf,Quarterly Cashflow Report,21455000.0,$US,0.0
AXE,ARCHER MATERIALS LIMITED,138891622,2023-07-27,https://announcements.asx.com.au/asxpdf/20230727/pdf/05s0n3rbqj5n5z.pdf,Quarterly Activity Report & Appendix 4C,23317000.0,$A,0.0
AVL,AUSTRALIAN VANADIUM LIMITED,139707519,2023-07-28,https://announcements.asx.com.au/asxpdf/20230728/pdf/05s2bf9dxbp5vd.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,0.0,$A,0.0
88E,88 ENERGY LIMITED,140755078,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s3z5gftdz830.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,7321000.0,$A,0.0
AEE,AURA ENERGY LIMITED,141872327,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s4kr1k65tlfl.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,11276000.0,$A,0.0
ONE,ONEVIEW HEALTHCARE PLC,143520461,2023-07-26,https://announcements.asx.com.au/asxpdf/20230726/pdf/05rz1lyflkng5h.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,check,,0.0
BUB,BUBS AUSTRALIA LIMITED,146514695,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s412rvscph81.pdf,Bubs Q4 FY23 Quarterly Activity and Cashflow Statement,26053000.0,$A,2000000.0
CYL,CATALYST METALS LIMITED,146771904,2023-07-30,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s3nt06dynxcp.pdf,Quarterly cash flow report,31791000.0,$A,32837000.0
IHL,INCANNEX HEALTHCARE LIMITED,149178974,2023-07-27,https://announcements.asx.com.au/asxpdf/20230728/pdf/05s1j7qjmtm8q2.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,33363000.0,$A,0.0
AMA,AMA GROUP LIMITED,150229830,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s3whyp8b0580.pdf,4Q23 Quarterly Cash Flow and Activities Report,check,,check
BOC,BOUGAINVILLE COPPER LIMITED,156414375,2023-07-28,https://announcements.asx.com.au/asxpdf/20230728/pdf/05s2d9f7fkxhrd.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,check,,check
HAS,HASTINGS TECHNOLOGY METALS LTD,156533649,2023-07-17,https://announcements.asx.com.au/asxpdf/20230717/pdf/05rpph7nsfz107.pdf,Quarterly Cash Flow Report June 2023,102101000.0,$A,0.0
ALC,ALCIDION GROUP LIMITED,158508632,2023-07-27,https://announcements.asx.com.au/asxpdf/20230727/pdf/05s078d51qds20.pdf,Q4 FY23 Quarterly Activities Report and Appendix 4C,14641000.0,$A,16000.0
XAM,XANADU MINES LTD,160506771,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s3y264xkkv15.pdf,Quarterly Activities Report & Appendix 5B - 30 June 2023,5077000.0,$A,0.0
CHL,CAMPLIFY HOLDINGS LIMITED,164450803,2023-08-02,https://announcements.asx.com.au/asxpdf/20230802/pdf/05s7zt1ln4151w.pdf,Quarterly Activities/Appendix 4C - Additional Information,check,,check
JRV,JERVOIS GLOBAL LIMITED,167556282,2023-07-27,https://announcements.asx.com.au/asxpdf/20230727/pdf/05s09z932kpssd.pdf,Quarterly Activities Report and Cashflow to 30 June 2023,32181000.0,$US,157500000.0
HE8,HELIOS ENERGY LTD,169263214,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s5g76vh3s8pl.pdf,Quarterly Activities and Cashflow Report - June 2023,5351000.0,$A,0.0
TNT,TESSERENT LIMITED,169272765,2023-07-28,https://announcements.asx.com.au/asxpdf/20230728/pdf/05s200gt1nkl0z.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,16660000.0,$A,50680000.0
TBR,TRIBUNE RESOURCES LIMITED,171045931,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s3w7yf69xl1g.pdf,Quarterly Activities & Cashflow Report - June 2023,7095000.0,$A,46000.0
IVZ,INVICTUS ENERGY LTD,171170619,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s54gj7ftp8nl.pdf,Quarterly Activities Report & Cashflow,22932000.0,$A,0.0
COI,COMET RIDGE LIMITED,171763424,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s4gs0zpcsz5n.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,check,,check
ENR,ENCOUNTER RESOURCES LIMITED,172053715,2023-07-30,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s3qk5jp3t10g.pdf,Quarterly Activities Report and Appendix 5B,11818000.0,$A,0.0
EMH,EUROPEAN METALS HOLDINGS LIMITED,172185015,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s5wx18btdn0h.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,8893000.0,$A,0.0
IR1,IRIS METALS LIMITED,173300400,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s4vdq1yksggn.pdf,Quarterly Activities and Cash Flow Report,13436000.0,$A,0.0
